items,item_order_cnt,often_purchased,rare_purchased,support,1_freq_confidence,2_freq_confidence,3_freq_confidence
579541004,4600,"[579541075, 579541076, 579541026]","[762796001, 812807002, 732463001]",0.0008557318032352615,0.04,0.03760869565217391,0.034782608695652174
446224002,4600,"[446224013, 446224035, 355072002]","[771829005, 297078002, 781180002]",0.0008557318032352615,0.08826086956521739,0.04,0.016739130434782607
316441001,4596,"[316441024, 762143001, 611024001]","[819113001, 733098008, 741356001]",0.0008549876886237526,0.03633594429939078,0.02980852915578764,0.028285465622280244
751664001,4586,"[570189003, 562245046, 783346001]","[772902004, 823317002, 554450019]",0.0008531274020949803,0.04273877017008286,0.04143044047099869,0.02573048408198866
559633001,4578,"[559633008, 559634002, 689109003]","[832330002, 538699007, 731251001]",0.0008516391728719625,0.05198776758409786,0.04259501965923984,0.039755351681957186
189634001,4577,"[189616001, 189616006, 608458001]","[832473003, 636455005, 778064010]",0.0008514531442190852,0.04915883766659384,0.03648678173476076,0.027965916539217827
542464001,4574,"[590928001, 542464004, 605690004]","[717464001, 730683019, 680318001]",0.0008508950582604535,0.06515085264538698,0.05465675557498907,0.04416265850459117
614854005,4570,"[464297007, 803468002, 748355003]","[706016036, 717490015, 456163009]",0.0008501509436489446,0.029978118161925603,0.022100656455142233,0.02100656455142232
730683041,4561,"[806778001, 791587001, 708021001]","[733803001, 608776021, 834749001]",0.0008484766857730495,0.061609296206972156,0.05327778995834247,0.04450778338083754
716348001,4560,"[458239001, 401044004, 716348004]","[915529003, 573085038, 806605001]",0.0008482906571201723,0.039473684210526314,0.03618421052631579,0.030043859649122807
688537021,4557,"[688537004, 599580038, 684209013]","[706016019, 597891007, 675068005]",0.0008477325711615406,0.10423524248409041,0.07109940750493746,0.06978275181040158
609719001,4550,"[587229001, 699081001, 723529001]","[523490003, 524529002, 790096002]",0.0008464303705913999,0.08373626373626374,0.06527472527472528,0.056263736263736264
827968004,4550,"[827968002, 827968003, 610776002]","[519930001, 688105003, 568137005]",0.0008464303705913999,0.08219780219780219,0.05054945054945055,0.04087912087912088
559616013,4547,"[566140001, 713253003, 806225002]","[846181003, 655784001, 708311017]",0.0008458722846327683,0.1235979766879261,0.041565867605014295,0.03628766219485375
697091002,4540,"[656763001, 619884001, 775328001]","[792490001, 697031002, 762846007]",0.0008445700840626276,0.05726872246696035,0.03678414096916299,0.02444933920704846
589222005,4533,"[399223001, 539723005, 399223024]","[832453001, 554479018, 573716052]",0.000843267883492487,0.04169424222369292,0.03772336201191264,0.036399735274652546
429313006,4523,"[736531006, 529012025, 429313017]","[918522001, 712406001, 794468001]",0.0008414075969637148,0.053062126906920186,0.044881715675436654,0.041786424939199644
612935009,4522,"[709996003, 710729008, 637283006]","[832362002, 307239004, 616088002]",0.0008412215683108375,0.017249004865103935,0.012826183104820876,0.01172047766475011
559616001,4504,"[590928001, 351484002, 739590002]","[851774001, 695318002, 697686001]",0.0008378730525590473,0.06705150976909414,0.06216696269982238,0.056172291296625224
659832001,4492,"[759871002, 708394001, 576897001]","[619884001, 827637001, 811184001]",0.0008356407087245206,0.039403383793410504,0.03227960819234194,0.02983081032947462
756633003,4483,"[756633001, 756633004, 736681001]","[850176003, 446224002, 779333004]",0.0008339664508486255,0.13004684363149677,0.07428061565915682,0.03814409993308052
711053009,4478,"[711053005, 711053007, 711053026]","[832307003, 768440013, 791795006]",0.0008330363075842393,0.125502456453774,0.10317105850826262,0.05225547119249665
806225002,4478,"[806225008, 599580038, 834217004]","[585158003, 685814006, 568601023]",0.0008330363075842393,0.08709245198749442,0.07793657882983475,0.07369361322018758
816563001,4470,"[816563004, 816563005, 816563006]","[918522001, 832309005, 621381001]",0.0008315480783612215,0.0970917225950783,0.042281879194630875,0.029753914988814318
772773002,4470,"[772773004, 778064003, 610776001]","[905518001, 773955001, 803986005]",0.0008315480783612215,0.09910514541387025,0.08008948545861297,0.024608501118568233
712587004,4456,"[712587005, 712587002, 695542005]","[562245102, 753210001, 479167001]",0.0008289436772209403,0.028949730700179532,0.02872531418312388,0.025134649910233394
529008045,4453,"[611415011, 529012025, 529008003]","[855706002, 652924004, 622745003]",0.0008283855912623086,0.07253536941387828,0.06220525488434763,0.054345385133617786
573085033,4450,"[573085034, 573085038, 573085028]","[817354001, 678696001, 687173002]",0.0008278275053036769,0.09573033707865168,0.08674157303370786,0.07460674157303371
243937001,4447,"[608776002, 372860002, 160442007]","[492897002, 745475021, 736046001]",0.0008272694193450452,0.03935237238587812,0.018664268045873622,0.017315043849786372
700701002,4442,"[700701003, 700737002, 253448001]","[839332002, 697201002, 653188002]",0.000826339276080659,0.16231427285006753,0.03219270598829356,0.02363800090049527
189616008,4433,"[189616007, 677809002, 189616001]","[850244002, 603584019, 603584020]",0.000824665018204764,0.08369050304534176,0.0295510940672231,0.02932551319648094
756633001,4419,"[756633003, 756633004, 603584018]","[885710003, 700758001, 562245084]",0.0008220606170644827,0.12627291242362526,0.1079429735234216,0.056121294410500115
457892003,4417,"[179123001, 243613004, 578478001]","[918522001, 506166058, 811200001]",0.0008216885597587283,0.025809372877518676,0.020602218700475437,0.019470228661987776
859125001,4411,"[859125004, 850917001, 877273001]","[201219001, 707269001, 547780001]",0.0008205723878414649,0.022897302199047835,0.021537066424846974,0.019723418725912493
769748002,4407,"[730683001, 769748005, 748566008]","[297067002, 772774001, 788298001]",0.000819828273229956,0.060131608804175174,0.04538234626730202,0.038348082595870206
805000001,4397,"[720125001, 791587009, 740519002]","[763280005, 708311029, 507883014]",0.0008179679867011837,0.04116443029338185,0.03547873550147828,0.02660905162610871
664074007,4396,"[664074030, 610776002, 664074039]","[896152001, 758060001, 745475021]",0.0008177819580483064,0.029117379435850774,0.011828935395814377,0.011601455868971792
697054003,4390,"[695632002, 697054026, 712587003]","[417951005, 448515031, 743630003]",0.000816665786131043,0.04054669703872437,0.03758542141230068,0.03576309794988611
832361002,4387,"[832361003, 832361007, 832361006]","[685813018, 767869002, 744786002]",0.0008161077001724113,0.11214953271028037,0.07613403236836107,0.053567358103487575
733027005,4387,"[733027010, 733027006, 779333004]","[796374001, 632982044, 567993016]",0.0008161077001724113,0.0446774561203556,0.038978801002963304,0.03464782311374515
401044004,4384,"[401044002, 543310001, 716348001]","[863583001, 678715001, 698258004]",0.0008155496142137797,0.08576642335766424,0.038093065693430656,0.036724452554744526
794575001,4372,"[794575005, 794575003, 706016001]","[599580012, 399201002, 728444004]",0.0008133172703792529,0.03545288197621226,0.02401646843549863,0.018755718206770355
744786001,4370,"[600886001, 688537004, 742924002]","[720125041, 800691003, 666382008]",0.0008129452130734984,0.09336384439359267,0.06338672768878718,0.05560640732265446
568808001,4368,"[568601006, 573716012, 783346001]","[637283006, 700370004, 525518008]",0.000812573155767744,0.05563186813186813,0.03182234432234432,0.031135531135531136
817472002,4362,"[817472003, 817401004, 749699001]","[764155001, 841228001, 603584020]",0.0008114569838504806,0.022925263640531865,0.020403484640073362,0.020174232003668042
529953007,4320,"[824185001, 305931001, 562245093]","[819520002, 717365001, 693242002]",0.0008036437804296369,0.017592592592592594,0.011574074074074073,0.011111111111111112
589222001,4319,"[399223001, 539723001, 539723005]","[570003002, 730863005, 752468001]",0.0008034577517767597,0.06691363741606854,0.05718916415836999,0.053021532762213476
536139010,4315,"[536139012, 536139054, 536139047]","[428291001, 734273002, 630994001]",0.0008027136371652507,0.06002317497103129,0.022479721900347624,0.015758980301274622
656763007,4311,"[733267001, 739144004, 554479005]","[824340002, 608776002, 762656001]",0.0008019695225537418,0.04244954766875435,0.03549060542797495,0.03525864068661563
759482001,4305,"[789326001, 759469001, 844059001]","[658495001, 784143001, 768759001]",0.0008008533506364784,0.04250871080139373,0.034378629500580724,0.03205574912891986
682550001,4304,"[682550002, 547780001, 803757001]","[912204001, 749415002, 671852004]",0.0008006673219836012,0.02973977695167286,0.021143122676579924,0.020446096654275093
516000001,4296,"[516000087, 611024002, 562245001]","[705734002, 719530007, 710085002]",0.0007991790927605834,0.050512104283054006,0.028165735567970206,0.0186219739292365
473954008,4295,"[733067001, 372860001, 700701002]","[898694001, 775328008, 566140015]",0.0007989930641077061,0.02980209545983702,0.020023282887077998,0.019324796274738067
700758001,4293,"[809883002, 780297001, 832036001]","[839332002, 763280005, 775996019]",0.0007986210068019517,0.02585604472396925,0.023759608665269043,0.021430235266713255
754404004,4289,"[599580052, 811887001, 832330002]","[723173001, 749400003, 778064006]",0.0007978768921904427,0.13453019351830264,0.12823501981813942,0.11867568197715085
736573002,4277,"[736581001, 733935002, 736573001]","[714620005, 179950001, 695544001]",0.000795644548355916,0.21790974982464345,0.06827215337853636,0.06429740472293664
539723003,4265,"[539723001, 539723006, 539723007]","[794575003, 705966002, 509210006]",0.0007934122045213891,0.14232121922626026,0.09167643610785463,0.07033997655334115
590928011,4260,"[590928001, 351484002, 684209006]","[797710001, 700370004, 679280001]",0.000792482061257003,0.11643192488262911,0.06643192488262911,0.06126760563380282
697091007,4252,"[656763001, 733267001, 656763007]","[706016036, 673638001, 787880003]",0.0007909938320339853,0.049388523047977424,0.04068673565380997,0.03363123236124177
721298001,4243,"[714828001, 714828002, 721298005]","[779324006, 685814002, 710194003]",0.0007893195741580901,0.05185010605703512,0.03558802733914683,0.02710346452981381
809961002,4238,"[791587001, 809961001, 730683041]","[664074039, 599718015, 802023004]",0.000788389430893704,0.03610193487494101,0.028551203397829166,0.026191599811231713
519583013,4238,"[519583008, 519583028, 399256005]","[924243001, 806388001, 767687001]",0.000788389430893704,0.03209060877772534,0.029495044832468145,0.026663520528551202
733267001,4231,"[656763007, 656763001, 731407001]","[579541072, 688558004, 214844001]",0.0007870872303235634,0.043961238477901204,0.043961238477901204,0.043015835499881826
501820001,4228,"[501820008, 501820045, 501820004]","[581298005, 599580017, 723347001]",0.0007865291443649317,0.046594134342478714,0.043282876064333016,0.041863765373699145
779324004,4228,"[673677002, 779324007, 797710001]","[880186003, 779659001, 624486013]",0.0007865291443649317,0.028145695364238412,0.026017029328287606,0.02057710501419111
717464001,4224,"[355569001, 767834001, 355569002]","[803685001, 182909001, 754323003]",0.0007857850297534227,0.04379734848484849,0.041193181818181816,0.030776515151515152
810838011,4224,"[810838010, 854043005, 791587009]","[751994006, 816166003, 806261002]",0.0007857850297534227,0.08451704545454546,0.061553030303030304,0.05965909090909091
120129001,4210,"[510465001, 433444001, 752657001]","[832616001, 490436001, 718939002]",0.0007831806286131415,0.048931116389548696,0.048456057007125894,0.03681710213776722
827635001,4207,"[568601006, 751471001, 781613006]","[924243001, 779725005, 843873004]",0.0007826225426545098,0.024007606370335156,0.023532208224387924,0.021868314713572617
811925009,4206,"[599580052, 811925002, 811925005]","[790645001, 821398002, 573085045]",0.0007824365140016326,0.0912981455064194,0.08036138849262958,0.07560627674750357
448515001,4206,"[448515036, 673900001, 554450005]","[861767002, 773075005, 708432001]",0.0007824365140016326,0.026390870185449358,0.02163575844032335,0.021160247265810745
685813002,4202,"[685813005, 685813003, 685813007]","[843793001, 739953002, 802023002]",0.0007816923993901237,0.11637315564017135,0.06568300809138505,0.06163731556401714
783346020,4192,"[783346018, 783346016, 783346024]","[664074030, 786925004, 716581001]",0.0007798321128613514,0.10543893129770993,0.08659351145038167,0.07490458015267176
715624008,4190,"[715624001, 715624010, 715624012]","[452818001, 772773004, 713253003]",0.0007794600555555968,0.032458233890214794,0.03126491646778043,0.020047732696897375
790096001,4188,"[790096003, 733027005, 610776002]","[855080001, 188183021, 692930001]",0.0007790879982498424,0.08930276981852914,0.014087870105062083,0.014087870105062083
557994003,4186,"[700701001, 700701002, 616708006]","[400285006, 765657003, 810838010]",0.000778715940944088,0.0241280458671763,0.021739130434782608,0.021739130434782608
757915002,4183,"[599580052, 834217004, 739590002]","[706016006, 708345005, 664319005]",0.0007781578549854563,0.056179775280898875,0.04470475735118336,0.04231412861582596
573716049,4181,"[573716050, 573716052, 573716005]","[821163003, 739590002, 673799001]",0.0007777857976797018,0.1662281750777326,0.10523798134417603,0.06433867495814398
547780002,4170,"[547780003, 547780025, 682550001]","[866731001, 726923001, 832616001]",0.0007757394824980523,0.03117505995203837,0.015587529976019185,0.009592326139088728
720125041,4163,"[791587001, 805011011, 804992018]","[685813003, 777504002, 821148003]",0.0007744372819279117,0.04107614700936824,0.04059572423732885,0.04035551285130915
711440001,4161,"[615141002, 706016001, 573716012]","[832361001, 690936001, 754374002]",0.0007740652246221572,0.018505167027156932,0.014179283826003364,0.01057438115837539
399087030,4158,"[399087010, 399087029, 399087021]","[865926002, 560047001, 705988005]",0.0007735071386635255,0.14622414622414623,0.14285714285714285,0.12385762385762386
599580024,4158,"[589599036, 684209007, 559616014]","[832481001, 760123001, 715624010]",0.0007735071386635255,0.20177970177970178,0.16185666185666187,0.14237614237614238
490176001,4154,"[490176004, 554477005, 554477020]","[806261002, 801384004, 773989001]",0.0007727630240520166,0.11627347135291285,0.05464612421762157,0.04020221473278768
811887001,4153,"[866383001, 812364010, 799421001]","[630994004, 789921002, 465655010]",0.0007725769953991394,0.11461594028413195,0.09390801830002408,0.0787382614977125
714824001,4150,"[714803001, 742087002, 714824004]","[841260013, 397068014, 399256032]",0.0007720189094405077,0.050843373493975906,0.04795180722891566,0.04048192771084337
883033002,4149,"[817353002, 832362002, 817353008]","[760084006, 849859001, 717490058]",0.0007718328807876304,0.025789346830561583,0.022656061701614848,0.020727886237647625
715624011,4146,"[715624010, 706016001, 715624036]","[910132001, 803592003, 708311020]",0.0007712747948289987,0.03400868306801737,0.023154848046309694,0.02291365171249397
188183001,4138,"[188183016, 636505001, 188183021]","[832114002, 772005006, 733029001]",0.000769786565605981,0.07201546640889318,0.06718221362977284,0.0625906234896085
751471016,4130,"[783346008, 751471002, 783346001]","[854683001, 763275001, 708432001]",0.0007682983363829631,0.06779661016949153,0.04116222760290557,0.03970944309927361
629420001,4124,"[629420007, 610776001, 629420011]","[752814018, 728156006, 699424001]",0.0007671821644656997,0.08220174587778856,0.04922405431619786,0.03831231813773036
795675001,4114,"[767834001, 788261001, 841383002]","[918522001, 760123002, 739348004]",0.0007653218779369274,0.04642683519688867,0.034273213417598446,0.030384054448225572
658030006,4107,"[658030001, 658030020, 658030016]","[865917001, 740943003, 720635008]",0.0007640196773667867,0.09739469198928659,0.0679327976625274,0.05648892135378622
739348004,4106,"[720125001, 730683001, 739348006]","[717490057, 702790007, 732725002]",0.0007638336487139095,0.06088650754992694,0.05479785679493424,0.04992693619094009
562245064,4098,"[562245004, 562245018, 562245046]","[809961002, 504155015, 539291004]",0.0007623454194908917,0.053440702781844804,0.04563201561737433,0.045143972669594926
574109012,4096,"[574109021, 688558001, 706016001]","[832330003, 664405005, 669715001]",0.0007619733621851372,0.027587890625,0.02734375,0.019775390625
673677010,4095,"[673677012, 673677015, 673677004]","[915529001, 573085033, 740498006]",0.00076178733353226,0.09352869352869353,0.08034188034188035,0.07643467643467644
756633002,4094,"[756633001, 756633004, 603582001]","[854384001, 733045002, 524061003]",0.0007616013048793828,0.17293600390815828,0.10576453346360527,0.04787493893502687
688873002,4092,"[507910001, 688873003, 688873006]","[863937003, 664405005, 732463001]",0.0007612292475736283,0.039589442815249266,0.039100684261974585,0.02785923753665689
852174001,4090,"[852174003, 720125001, 810838010]","[547780028, 698718002, 690936021]",0.0007608571902678738,0.10464547677261614,0.0687041564792176,0.043031784841075796
742933003,4082,"[742933002, 630994004, 742924002]","[698273004, 564309022, 507910004]",0.000759368961044856,0.05463008329250368,0.044341009309162176,0.03454189122978932
742924002,4080,"[600886001, 744393002, 744787001]","[448515031, 747216001, 448515036]",0.0007589969037391015,0.09705882352941177,0.07671568627450981,0.0732843137254902
752814004,4077,"[752814003, 752814005, 752814006]","[796210012, 680374001, 278811006]",0.0007584388177804698,0.051017905322541086,0.045867059112092226,0.04341427520235467
732017001,4068,"[741985001, 673638001, 579541004]","[797988001, 564334002, 749415002]",0.0007567645599045748,0.01696165191740413,0.015240904621435595,0.014995083579154375
590928023,4068,"[590928001, 599580042, 712924012]","[732842001, 795975004, 826508005]",0.0007567645599045748,0.15142576204523106,0.127826941986234,0.1187315634218289
507883014,4064,"[663518004, 464297007, 616708006]","[806225002, 532138001, 758040001]",0.0007560204452930658,0.03395669291338583,0.025590551181102362,0.02066929133858268
797710001,4056,"[673677002, 673677010, 779324004]","[791587001, 757991001, 709269003]",0.000754532216070048,0.025394477317554242,0.023668639053254437,0.020956607495069033
742947001,4055,"[372860002, 214844001, 556539001]","[828982001, 696594003, 666354001]",0.0007543461874171708,0.023921085080147966,0.01405672009864365,0.01282367447595561
832361003,4049,"[832361001, 832361006, 832361007]","[762846031, 679854005, 589017002]",0.0007532300154999074,0.11731291676957273,0.06865892813040257,0.03852803161274389
399223035,4048,"[399223001, 706016002, 399223034]","[720861001, 278811006, 699598007]",0.0007530439868470301,0.14723320158102768,0.05755928853754941,0.04421936758893281
758064001,4048,"[758118001, 758050001, 758049001]","[811783002, 664074007, 578476001]",0.0007530439868470301,0.23023715415019763,0.2075098814229249,0.20503952569169961
583534002,4046,"[583534013, 705330001, 678086001]","[870304002, 709297001, 709300001]",0.0007526719295412757,0.052891744933267426,0.023232822540781017,0.01828966880869995
827411001,4044,"[827411006, 754404004, 811925009]","[506098006, 525518008, 189634001]",0.0007522998722355212,0.10336300692383778,0.08852621167161226,0.08011869436201781
562245093,4042,"[824185001, 562245001, 399223029]","[712587004, 570003001, 770315006]",0.0007519278149297668,0.04972785749628897,0.030183077684314694,0.029935675408213756
810557001,4041,"[810557003, 810557006, 464297007]","[573085042, 756633001, 706016011]",0.0007517417862768895,0.0655778272704776,0.05394704281118535,0.038604305864884926
524529001,4040,"[524529006, 524529010, 524529002]","[610776068, 742912001, 742916001]",0.0007515557576240122,0.07277227722772277,0.06188118811881188,0.04628712871287129
714807003,4032,"[714807001, 706016015, 706016001]","[915526002, 351484034, 565379027]",0.0007500675284009944,0.053323412698412696,0.007936507936507936,0.007936507936507936
603145001,4028,"[605094001, 464297007, 719957006]","[865171002, 752512009, 656719005]",0.0007493234137894855,0.047666335650446874,0.038480635551142006,0.036742800397219465
736681001,4028,"[736681003, 756633001, 741356002]","[717580001, 708456010, 636323005]",0.0007493234137894855,0.1608738828202582,0.05759682224428997,0.054369414101290967
573716052,4027,"[573716050, 573716049, 573716005]","[730863005, 351484028, 351484002]",0.0007491373851366082,0.11720884032778743,0.10702756394338217,0.10057114477278371
253448002,4025,"[253448003, 723469001, 506098007]","[800691008, 701046002, 705734001]",0.0007487653278308538,0.1408695652173913,0.025838509316770186,0.02360248447204969
684209012,4025,"[599580012, 684209004, 688537004]","[909370001, 664319021, 607154001]",0.0007487653278308538,0.204472049689441,0.07130434782608695,0.06509316770186335
783346016,4025,"[783346001, 783346023, 783346020]","[802023002, 671852003, 832309005]",0.0007487653278308538,0.13788819875776398,0.09987577639751553,0.08770186335403726
559630013,4017,"[599580017, 599580014, 351484002]","[856310001, 678689001, 660599004]",0.000747277098607836,0.06273338312173264,0.05825242718446602,0.05825242718446602
736530001,4014,"[736530007, 736530006, 464297007]","[610776068, 687173002, 708471003]",0.0007467190126492042,0.12556053811659193,0.1096163428001993,0.03861484803188839
745475001,4013,"[745475007, 745475011, 745475004]","[845790003, 399136027, 408875001]",0.0007465329839963271,0.04684774482930476,0.041365561923747816,0.03613256915026165
680263003,4009,"[680262001, 678694001, 735583001]","[678696015, 733419001, 733419003]",0.0007457888693848181,0.04714392616612621,0.042404589673235224,0.04040907957096533
751471021,4007,"[751471027, 751471026, 751471023]","[915526001, 687704001, 664133001]",0.0007454168120790637,0.05415522835038682,0.05365610182181183,0.039680559021712004
762063001,4007,"[709269003, 721299003, 714824001]","[665481012, 767799003, 700370004]",0.0007454168120790637,0.03818317943598702,0.029448465185924633,0.026952832543049664
559630026,4004,"[776237020, 844160002, 684209013]","[644288001, 791587005, 829302002]",0.000744858726120432,0.12412587412587413,0.06018981018981019,0.054945054945054944
373506001,3997,"[373506008, 160442007, 372860001]","[794575002, 738882001, 634249002]",0.0007435565255502914,0.0647985989492119,0.05704278208656492,0.047035276457343005
189616001,3994,"[189634001, 189616008, 768912001]","[523490004, 733749002, 685816007]",0.0007429984395916597,0.05958938407611417,0.028042063094641963,0.025788683024536806
687704002,3994,"[732842002, 706016002, 687704012]","[806388004, 710085002, 619234001]",0.0007429984395916597,0.03380070105157736,0.028793189784677015,0.023535302954431646
599580046,3993,"[841699002, 811835002, 860819001]","[659832004, 697091002, 685814003]",0.0007428124109387824,0.2233909341347358,0.13047833708990733,0.11244678186826947
399136011,3992,"[399136033, 399136027, 399136009]","[767032001, 426199002, 685816001]",0.0007426263822859052,0.09544088176352705,0.0841683366733467,0.06212424849699399
687034009,3989,"[736582001, 687034010, 736581001]","[844294002, 708459007, 734460001]",0.0007420682963272735,0.1875156680872399,0.05540235648032088,0.03584858360491351
355569001,3984,"[355072001, 108775015, 355072002]","[741356004, 674606001, 736678002]",0.0007411381530628874,0.06350401606425703,0.051706827309236945,0.04894578313253012
733803001,3982,"[759871002, 746918001, 733749001]","[559634002, 608776003, 679285001]",0.0007407660957571329,0.024610748367654443,0.022350577599196383,0.02134605725765947
678694001,3982,"[680262001, 680263003, 680262010]","[811500001, 724906006, 765739001]",0.0007407660957571329,0.049723756906077346,0.043194374686087396,0.03842290306378704
554450005,3975,"[554450027, 554450001, 554450019]","[708456009, 679854011, 675319009]",0.0007394638951869922,0.12628930817610062,0.1149685534591195,0.07924528301886792
539723006,3973,"[539723003, 539723001, 539723007]","[858052001, 496111019, 559634002]",0.0007390918378812378,0.10495846967027435,0.09866599546941858,0.06745532343317392
688537012,3968,"[589599047, 727029001, 688537004]","[866383006, 659832004, 806388003]",0.0007381616946168516,0.32736895161290325,0.1592741935483871,0.11290322580645161
841434001,3967,"[841434002, 841434012, 841434007]","[682236001, 637255001, 478646001]",0.0007379756659639745,0.11318376607007814,0.06856566675069321,0.035795311318376606
791587009,3952,"[810838011, 791587018, 720125001]","[673677002, 778064005, 624486003]",0.0007351852361708159,0.06351214574898785,0.06072874493927125,0.05212550607287449
661794001,3951,"[534181005, 534181011, 562245046]","[846181003, 695584001, 660599004]",0.0007349992075179388,0.007339913945836497,0.00683371298405467,0.004049607694254619
704756001,3942,"[579302001, 723469001, 822344001]","[868164002, 832616001, 777892001]",0.0007333249496420436,0.03526128868594622,0.0273972602739726,0.0243531202435312
598755001,3934,"[598755015, 685816002, 711053003]","[741985001, 622955001, 693243019]",0.0007318367204190258,0.17793594306049823,0.052109811896288764,0.02491103202846975
688537010,3930,"[688537004, 599580012, 688537011]","[898694001, 717727005, 713692001]",0.0007310926058075169,0.1203562340966921,0.06972010178117048,0.06310432569974554
788261004,3922,"[565379002, 803772002, 787946002]","[620425001, 734273002, 731407002]",0.0007296043765844991,0.051249362570117286,0.03977562468128506,0.03926568077511474
720504001,3912,"[720504004, 720504007, 636207006]","[794575003, 399087028, 743630003]",0.0007277440900557268,0.12653374233128833,0.08052147239263803,0.04243353783231084
762856001,3898,"[695632002, 762846001, 568601006]","[924243001, 496762004, 685813007]",0.0007251396889154455,0.03719856336582863,0.028732683427398667,0.024884556182657773
660599016,3894,"[660599015, 660599014, 660599002]","[579541004, 611415005, 429313017]",0.0007243955743039366,0.05495634309193631,0.05161787365177196,0.04185927067283
652924004,3891,"[652924010, 624251002, 624257001]","[685814005, 693243013, 417951005]",0.0007238374883453049,0.09175019275250579,0.0359804677460807,0.03135440760729889
740922001,3891,"[720125001, 730683001, 739348004]","[682550001, 664319016, 549914003]",0.0007238374883453049,0.03263942431251606,0.02672834746851709,0.020303263942431253
484205004,3880,"[712587004, 706016002, 562245001]","[818754001, 700329001, 734440001]",0.0007217911731636553,0.01675257731958763,0.014948453608247423,0.01211340206185567
590928022,3879,"[590928001, 590928023, 712924012]","[804992014, 746775002, 608776021]",0.0007216051445107782,0.11807166795565867,0.11291569992266048,0.07192575406032482
713253003,3878,"[559616013, 727004001, 600886001]","[879944002, 488561021, 536139006]",0.0007214191158579009,0.0482207323362558,0.04589994842702424,0.04254770500257865
816423004,3876,"[816423003, 816423002, 816423005]","[850244002, 689009001, 832330001]",0.0007210470585521465,0.11403508771929824,0.11351909184726522,0.09210526315789473
458543001,3876,"[587229001, 699081001, 699080001]","[753210001, 432566001, 754374002]",0.0007210470585521465,0.14241486068111456,0.12074303405572756,0.08720330237358101
399256002,3871,"[399256018, 399256023, 399256032]","[909370001, 599580017, 619580001]",0.0007201169152877603,0.1022991475071041,0.07336605528287264,0.029966416946525444
688105003,3871,"[658298007, 658298001, 729860001]","[865917001, 639448001, 673677004]",0.0007201169152877603,0.03332472229398088,0.028416429863084475,0.02376646861276156
832359001,3868,"[832359006, 832361001, 832359003]","[806388004, 843777005, 629758005]",0.0007195588293291286,0.052740434332988625,0.021458117890382628,0.01938986556359876
624486005,3864,"[624486002, 624486003, 624486013]","[894756001, 699082004, 214844003]",0.0007188147147176196,0.06521739130434782,0.04632505175983437,0.035455486542443064
729860002,3862,"[729860001, 658298001, 524061003]","[721266001, 820563007, 788455008]",0.0007184426574118652,0.07379596064215432,0.04893837389953392,0.025116519937856033
639448001,3861,"[706016001, 552716001, 706016002]","[715828013, 708536002, 723173001]",0.0007182566287589879,0.00777000777000777,0.005957005957005957,0.005957005957005957
599580028,3861,"[599580014, 599580017, 351484002]","[850244001, 557994003, 707135001]",0.0007182566287589879,0.07718207718207719,0.06734006734006734,0.05646205646205646
456163060,3860,"[456163062, 685814001, 715624001]","[687524001, 711440001, 201219001]",0.0007180706001061108,0.027461139896373058,0.02616580310880829,0.018134715025906734
743098002,3858,"[759480001, 478646002, 759465001]","[740519002, 798744001, 689898002]",0.0007176985428003563,0.009849663037843442,0.007776049766718507,0.00751684810782789
351484033,3857,"[458543005, 351484002, 688537004]","[878794001, 705966002, 783244002]",0.000717512514147479,0.27612133782732695,0.09618874773139746,0.03733471610059632
736681002,3855,"[736681003, 741356002, 554479005]","[812668001, 690935004, 810557006]",0.0007171404568417246,0.07574578469520103,0.0609597924773022,0.0503242542153048
717884003,3854,"[739590002, 599580017, 351484002]","[832330003, 649098003, 556260002]",0.0007169544281888473,0.09652309289050337,0.07498702646600934,0.06408925791385574
714790017,3842,"[714790020, 714790024, 799365002]","[857163001, 718982001, 559633008]",0.0007147220843543206,0.08328995314940135,0.06923477355543987,0.04086413326392504
301227002,3840,"[608776002, 372860001, 564309022]","[730685001, 516903022, 453358001]",0.0007143500270485662,0.03359375,0.030989583333333334,0.03046875
547367007,3840,"[547367006, 547367010, 547367021]","[693242015, 469137001, 671852003]",0.0007143500270485662,0.07682291666666667,0.05,0.036458333333333336
719214003,3840,"[720100001, 564786001, 720125001]","[730683050, 294008002, 697054002]",0.0007143500270485662,0.026822916666666665,0.023958333333333335,0.02265625
724906006,3838,"[534357002, 746069006, 448509014]","[915529003, 736783001, 728473001]",0.0007139779697428116,0.013027618551328817,0.010161542470036478,0.009379885356956748
803772001,3832,"[803772003, 788261001, 841383002]","[554450025, 189616008, 733936001]",0.0007128617978255483,0.07802713987473904,0.06002087682672234,0.03888308977035491
529012025,3831,"[529008045, 429313006, 611415005]","[579541072, 656649010, 722169001]",0.000712675769172671,0.06395197076481336,0.047246149830331506,0.036543983294179065
111565001,3826,"[156231001, 611415001, 228257001]","[597891002, 704754001, 594264003]",0.0007117456259082849,0.03476215368531103,0.030841610036591742,0.02901202300052274
519583008,3824,"[519583033, 554450001, 399087010]","[905518001, 708432005, 778062001]",0.0007113735686025305,0.11610878661087866,0.054131799163179915,0.04864016736401674
624486003,3817,"[624486002, 624486076, 624486005]","[786187001, 762656001, 760975005]",0.0007100713680323898,0.06313859051611213,0.04899135446685879,0.048205396908566935
